 -0.0   25.4
  0.2   56.3
  0.4   87.1
  0.6  118.0
  0.8  148.9
  1.0  179.7
  1.2  210.6
  1.4  241.4
  1.6  272.3
  1.8  303.1
  2.0  334.0
  2.2  364.9
  2.4  395.7
  2.6  426.6
  2.8  457.4
  3.0  488.3
  3.2  519.1
  3.4  550.0
  3.6  611.7
  3.8  673.4
  4.0  735.1
  4.2  796.9
  4.4  858.6
  4.6  920.3
  4.8  982.0
  5.0 1043.7
  5.2 1105.4
  5.4 1167.1
  5.6 1228.9
  5.8 1290.6
  6.0 1300.0
  6.2 1300.0
  6.4 1300.0
  6.6 1300.0
  6.8 1300.0
  7.0 1300.0
  7.2 1300.0
  7.4 1300.0
  7.6 1300.0
  7.8 1300.0
  8.0 1300.0
  8.2 1300.0
  8.4 1300.0
  8.6 1300.0
  8.8 1300.0
  9.0 1300.0
  9.2 1300.0
  9.4 1300.0
  9.6 1300.0
  9.8 1300.0
 10.0 1300.0
 10.2 1300.0
 10.4 1300.0
 10.6 1300.0
 10.8 1300.0
 11.0 1300.0
 11.2 1300.0
 11.4 1300.0
 11.6 1300.0
 11.8 1300.0
 12.0 1300.0
 12.2 1300.0
 12.4 1300.0
 12.6 1300.0
 12.8 1300.0
 13.0 1300.0
 13.2 1300.0
 13.4 1300.0
 13.6 1300.0
 13.8 1300.0
 14.0 1300.0
 14.2 1300.0
 14.4 1300.0
 14.6 1300.0
 14.8 1300.0
 15.0 1300.0
